uai;type_etab;nom_etablissement;adresse;code_postal;commune;position;voie_generale;voie_techno;voie_pro;etab_mere;nbeleves;voie_gt;rentree_scolaire;nombre_d_eleves;2ndes_gt;_merge;nbeleves_est;2des_est
0540038Y;Lycée;Lycée Henri Poincaré;2 rue de la Visitation;54042.0;Nancy;48.69101533366143, 6.1786596043078905;1.0;1.0;0.0;;1293.0;True;2022.0;1293.0;449.0;both;1293.0;449.0
0640124M;Lycée;Lycée privé Saint-François;1 avenue de Belzunce;64130.0;Mauléon-Licharre;43.223268842808224, -0.8857063973688093;1.0;0.0;0.0;;40.0;True;2022.0;40.0;10.0;both;40.0;10.0
0922801V;Lycée;Lycée Simone Veil;6 place Jules Guesde;92100.0;Boulogne-Billancourt;48.82698608047683, 2.2417255523005926;1.0;1.0;0.0;;601.0;True;2022.0;601.0;214.0;both;601.0;214.0
0750714U;Lycée;Lycée Hélène Boucher;75 cours de Vincennes;75020.0;Paris;48.84781801734053, 2.406968028836891;1.0;0.0;0.0;;1245.0;True;2022.0;1245.0;420.0;both;1245.0;420.0
0590034S;Lycée;Lycée Paul Duez;1 boulevard Paul Bezin;59407.0;Cambrai;50.17300700549558, 3.242749459341245;1.0;1.0;0.0;;1427.0;True;2022.0;1427.0;445.0;both;1427.0;445.0
0860005N;Lycée;Lycée Edouard Branly;2 rue Edouard Branly;86106.0;Châtellerault;46.80204197969595, 0.5433950448936284;1.0;1.0;0.0;;636.0;True;2022.0;636.0;232.0;both;636.0;232.0
0860034V;Lycée;Lycée Victor Hugo;10 rue Victor Hugo;86034.0;Poitiers;46.5805076903521, 0.3377777763074605;1.0;1.0;0.0;;1076.0;True;2022.0;1076.0;358.0;both;1076.0;358.0
0790024X;Lycée;Lycée Paul Guérin;19 rue des Fiefs;79061.0;Niort;46.31473777014101, -0.4429861304142442;1.0;1.0;0.0;;965.0;True;2022.0;965.0;334.0;both;965.0;334.0
0400018C;Lycée;Lycée Charles Despiau;637 avenue du Houga;40005.0;Mont-de-Marsan;43.882507062564336, -0.48721119162330184;1.0;1.0;0.0;;1189.0;True;2022.0;1189.0;383.0;both;1189.0;383.0
0080027L;Lycée;Lycée Monge;2 avenue de Saint Julien;8000.0;Charleville-Mézières;49.76140695792383, 4.712619453332898;1.0;1.0;0.0;;403.0;True;2022.0;392.0;140.0;both;392.0;140.0
0260064D;Lycée;Lycée général privé Chabrillan St Jean-Baptiste;109 route de Dieulefit;26207.0;Montélimar;44.55026006211461, 4.774189881138587;1.0;0.0;0.0;;203.0;True;2022.0;203.0;76.0;both;203.0;76.0
0383263R;Lycée;Lycée général et technologique Marie Reynoard;20 rue Louis Néel;38190.0;Villard-Bonnot;45.25089723732897, 5.8987094503502995;1.0;1.0;0.0;;885.0;True;2022.0;885.0;309.0;both;885.0;309.0
0931613Y;Lycée;Lycée Louise Michel;70 avenue Jean Jaurès;93000.0;Bobigny;48.902080737124066, 2.440758244161289;1.0;1.0;0.0;;1084.0;True;2022.0;1084.0;359.0;both;1084.0;359.0
0841093G;Lycée;Lycée Lucie Aubrac;224 avenue Ernest Laffont;84500.0;Bollène;44.293875454096174, 4.749733095143742;1.0;1.0;0.0;;643.0;True;2022.0;643.0;239.0;both;643.0;239.0
0690550Y;Lycée;Lycée Saint-Joseph;7 rue du Lieutenant Audras;69160.0;Tassin-la-Demi-Lune;45.76020873495592, 4.757983594801419;1.0;0.0;0.0;;536.0;True;2022.0;536.0;204.0;both;536.0;204.0
0061691F;Lycée;Lycée Thierry Maulnier;2 avenue Claude Debussy;6200.0;Nice;43.685266249282876, 7.198900088961462;1.0;1.0;0.0;;1427.0;True;2022.0;1427.0;484.0;both;1427.0;484.0
0142084P;Lycée;Lycée Technologique Notre-Dame de Fidélité;8 rue du Petit Clos Saint Marc;14000.0;Caen;49.21103733153061, -0.37339035409288174;0.0;1.0;0.0;;81.0;True;2022.0;81.0;21.0;both;81.0;21.0
0693478F;Lycée;Lycée Condorcet;29 rue Edmond Rostand;69802.0;Saint-Priest;45.694176656069786, 4.941858251293539;1.0;1.0;0.0;;1434.0;True;2022.0;1434.0;483.0;both;1434.0;483.0
0750662M;Lycée;Lycée Victor Duruy;33 boulevard des Invalides;75007.0;Paris;48.85230029234186, 2.3148477839827657;1.0;0.0;0.0;;1005.0;True;2022.0;1005.0;344.0;both;1005.0;344.0
0941347D;Lycée;Lycée Pablo Picasso;2 avenue Pablo Picasso;94120.0;Fontenay-sous-Bois;48.855748717849075, 2.4863687107756998;1.0;1.0;0.0;;776.0;True;2022.0;776.0;278.0;both;776.0;278.0
0290338K;Lycée;Lycée Sainte-Anne;20 rue Lamotte Picquet;29200.0;Brest;48.39639102572158, -4.490829553495157;1.0;0.0;0.0;;618.0;True;2022.0;618.0;219.0;both;618.0;219.0
0441992B;Lycée;Lycée du pays de Retz;1 rue Georges Charpak;44211.0;Pornic;47.121127156957144, -2.087090591572812;1.0;1.0;0.0;;1084.0;True;2022.0;1084.0;388.0;both;1084.0;388.0
0131342N;Lycée;Lycée Saint-Charles Camas;21 rue du Camas;13392.0;Marseille;43.298028121698344, 5.393020047110823;1.0;0.0;0.0;;197.0;True;2022.0;197.0;72.0;both;197.0;72.0
0750693W;Lycée;Lycée Buffon;16 boulevard Pasteur;75015.0;Paris;48.843450595841645, 2.3117184295922955;1.0;0.0;0.0;;968.0;True;2022.0;968.0;360.0;both;968.0;360.0
0370036N;Lycée;Lycée Balzac;36 rue d'Entraigues;37013.0;Tours;47.3873257543265, 0.6870804244411985;1.0;1.0;0.0;;1044.0;True;2022.0;1044.0;383.0;both;1044.0;383.0
0771237B;Lycée;Lycée privé Saint-Laurent La Paix Notre-Dame;43 rue Brébion;77400.0;Lagny-sur-Marne;48.873392354181284, 2.708835438362456;1.0;1.0;0.0;;963.0;True;2022.0;963.0;320.0;both;963.0;320.0
0930936M;Lycée;Lycée polyvalent privé Saint Benoist de l'Europe;82 avenue Gambetta;93170.0;Bagnolet;48.87106189954326, 2.4178456611967993;1.0;1.0;1.0;;302.0;True;2022.0;246.0;91.0;both;246.0;91.0
0381666E;Lycée;Lycée général et technologique privé Pierre Termier;5 bis rue Fourier;38000.0;Grenoble;45.18902348692839, 5.735309545299933;1.0;1.0;0.0;;781.0;True;2022.0;781.0;287.0;both;781.0;287.0
0690104N;Lycée;Lycée Marcel Sembat;20 bd Marcel Sembat;69694.0;Vénissieux;45.71648783525864, 4.88270250981283;1.0;1.0;0.0;;568.0;True;2022.0;568.0;219.0;both;568.0;219.0
0690543R;Lycée;Annexe du lycée Saint-Thomas d'Aquin Veritas;Rue Louis Guillaumond;69440.0;Mornant;45.71061425264167, 4.809567410466667;1.0;0.0;0.0;;1117.0;True;2022.0;1117.0;391.0;both;1117.0;391.0
0940123Y;Lycée;Lycée Guillaume Apollinaire;42 rue du Pavé de Grignon;94320.0;Thiais;48.756951300656354, 2.400208301462324;1.0;1.0;0.0;;1356.0;True;2022.0;1356.0;483.0;both;1356.0;483.0
0920801W;Lycée;Lycée Alexandre-Dumas;112 boulevard de la République;92210.0;Saint-Cloud;48.84866469435376, 2.214133444595376;1.0;1.0;0.0;;1446.0;True;2022.0;1446.0;495.0;both;1446.0;495.0
0450106W;Lycée;Lycée polyvalent privé Saint-François de Sales;66 rue Paul Bert;45504.0;Gien;47.68841725083784, 2.625489969022401;1.0;1.0;1.0;;266.0;True;2022.0;237.0;77.0;both;237.0;77.0
0911828T;Lycée;Lycée Georges Brassens;8 rue Georges Brassens;91080.0;Evry-Courcouronnes;48.626687758550254, 2.4202747764766652;1.0;1.0;1.0;;1141.0;True;2022.0;841.0;276.0;both;841.0;276.0
0750675B;Lycée;Lycée Voltaire;101 avenue de la République;75011.0;Paris;48.86352601850053, 2.384525602087465;1.0;0.0;0.0;;962.0;True;2022.0;962.0;411.0;both;962.0;411.0
0573172N;Lycée;Lycée Sainte-Chrétienne La Salle;1 passage du Pensionnat;57500.0;Saint-Avold;49.10516088669588, 6.7081398871756255;0.0;1.0;0.0;;71.0;True;2022.0;71.0;10.0;both;71.0;10.0
0772294A;Lycée;Lycée Emily Brontë;10 bis mail le Corbusier;77185.0;Lognes;48.83952918117187, 2.648902400842065;1.0;1.0;0.0;;984.0;True;2022.0;984.0;310.0;both;984.0;310.0
0442699V;Lycée;Lycée Externat Chavagnes;31 avenue Camus;44042.0;Nantes;47.21877899279413, -1.5730398526932328;1.0;0.0;0.0;;555.0;True;2022.0;555.0;215.0;both;555.0;215.0
0450051L;Lycée;Lycée polyvalent Benjamin Franklin;21 bis rue Eugène Vignat;45010.0;Orléans;47.911159006455335, 1.9108398985583877;1.0;1.0;1.0;;1442.0;True;2022.0;1192.0;390.0;both;1192.0;390.0
0380008C;Lycée;Lycée général et technologique l'Oiselet;rue Vaucanson;38302.0;Bourgoin-Jallieu;45.59087367047759, 5.269709493215446;1.0;1.0;0.0;;1803.0;True;2022.0;1803.0;543.0;both;1803.0;543.0
0740927F;Lycée;Ecole nationale des industries du lait et des viandes - LEGTA;212 rue Anatole France - CS 30141;74805.0;La Roche-sur-Foron;46.07026330008325, 6.2987595719068405;1.0;1.0;1.0;;;True;;;;left_only;646.0;207.0
0750667T;Lycée;Lycée Condorcet;8 rue du Havre;75009.0;Paris;48.874803117835995, 2.3269329145962345;1.0;0.0;0.0;;519.0;True;2022.0;519.0;180.0;both;519.0;180.0
0870864S;Lycée;Lycée privé Saint-Jean;26 rue Eugène Varlin;87016.0;Limoges;45.82645164434255, 1.2747192754459185;1.0;0.0;0.0;;603.0;True;2022.0;603.0;197.0;both;603.0;197.0
0070069M;Lycée;Lycée général et technologique privé du Sacré-Coeur Notre-Dame;6 boulevard de Vernon;7000.0;Privas;44.73574359791873, 4.600979592113581;1.0;1.0;0.0;;154.0;True;2022.0;154.0;47.0;both;154.0;47.0
0931585T;Lycée;Lycée André Boulloche;18 boulevard Gutenberg;93190.0;Livry-Gargan;48.912601851382945, 2.5195514632061218;1.0;1.0;0.0;;1155.0;True;2022.0;1155.0;381.0;both;1155.0;381.0
0133314G;Lycée;Lycée Saint-Louis-Sainte-Marie;Allée Saint Louis;13180.0;Gignac-la-Nerthe;43.39558579767486, 5.234914965412307;1.0;1.0;0.0;;812.0;True;2022.0;812.0;313.0;both;812.0;313.0
0951722F;Lycée;Lycée Jean Monnet;Rue Jean Monnet;95131.0;Franconville;48.99108067569529, 2.2147919198224715;1.0;1.0;0.0;;1204.0;True;2022.0;1204.0;414.0;both;1204.0;414.0
0932034F;Lycée;Lycée Wolfgang Amadeus Mozart;10 avenue Charles de Gaulle;93150.0;Le Blanc-Mesnil;48.94385962587952, 2.4679598905818585;1.0;1.0;0.0;;1246.0;True;2022.0;1246.0;388.0;both;1246.0;388.0
0850136L;Lycée;Lycée polyvalent Jeanne d'Arc;3 bis boulevard Parpaillon;85600.0;Montaigu-Vendée;46.98109861074881, -1.314144514540623;1.0;1.0;1.0;;556.0;True;2022.0;373.0;120.0;both;373.0;120.0
0850142T;Lycée;Lycée polyvalent Notre-Dame;2 rue de Bois Fossé;85304.0;Challans;46.83526159087708, -1.8777764473144325;1.0;1.0;1.0;;1341.0;True;2022.0;1048.0;342.0;both;1048.0;342.0
0690571W;Lycée;Lycée Saint-Marc;10 rue Sainte-Hélène;69287.0;Lyon;45.755067624199484, 4.828890405287208;1.0;0.0;0.0;;852.0;True;2022.0;852.0;275.0;both;852.0;275.0
0511130B;Lycée;Lycée Saint Jean XXIII;18 rue Andrieux;51722.0;Reims;49.25926423819655, 4.035949497933112;1.0;0.0;0.0;;672.0;True;2022.0;672.0;239.0;both;672.0;239.0
0783548H;Lycée;Lycée Franco-Allemand;7 Rue Collin Mamet;78530.0;Buc;48.771206023579325, 2.121518210114789;1.0;0.0;0.0;;481.0;True;2022.0;481.0;181.0;both;481.0;181.0
0753838P;Lycée;Lycée privé Saint-Sulpice;68 rue d'Assas;75006.0;Paris;48.84556798059995, 2.3315946522333366;1.0;0.0;0.0;;577.0;True;2022.0;577.0;183.0;both;577.0;183.0
0220056S;Lycée;Lycée Rabelais;8 rue Rabelais;22022.0;Saint-Brieuc;48.50464437414538, -2.7473105304058287;1.0;1.0;0.0;;881.0;True;2022.0;881.0;349.0;both;881.0;349.0
0641441U;Lycée;Lycée privé Stella Maris;Avenue Abbé Cestac;64604.0;Anglet;43.50186887337713, -1.524028749787056;1.0;1.0;0.0;;157.0;True;2022.0;157.0;60.0;both;157.0;60.0
0860903P;Lycée;Lycée privé l'Union Chrétienne;2 place Sainte-Croix;86011.0;Poitiers;46.57983124083789, 0.3496657029370314;1.0;0.0;0.0;;301.0;True;2022.0;301.0;100.0;both;301.0;100.0
9720063L;Lycée;Lycée général et technologique Saint-Joseph de Cluny;22 route de Cluny;97200.0;Fort-de-France;14.615581762134727, -61.08214837711061;1.0;1.0;0.0;;522.0;True;2022.0;522.0;176.0;both;522.0;176.0
0761315S;Lycée;Lycée agricole et agroalimentaire d'Yvetot;Route de Caudebec;76196.0;Yvetot;49.609927864934654, 0.7443546877056699;1.0;1.0;1.0;;;True;;;;left_only;646.0;207.0
0022108F;Lycée;Lycée Saint-Vincent-de-Paul;13 avenue de Reims;2207.0;Soissons;49.375740068346104, 3.3356006576763777;0.0;1.0;0.0;;100.0;True;2022.0;100.0;37.0;both;100.0;37.0
0530012A;Lycée;Lycée Réaumur;39 avenue Chanzy;53013.0;Laval;48.06776600923271, -0.7589294644169176;1.0;1.0;0.0;;545.0;True;2022.0;545.0;143.0;both;545.0;143.0
0350797B;Lycée;Lycée et section d'enseignement professionnel Jeanne d'Arc;61 rue la Fontaine;35708.0;Rennes;48.11924524245059, -1.6540806074427075;0.0;1.0;1.0;;580.0;True;2022.0;365.0;70.0;both;365.0;70.0
0782539L;Lycée;Lycée Saint-Exupéry;8 rue Marcel Fouque;78201.0;Mantes-la-Jolie;48.99632959160948, 1.6933611347904614;1.0;1.0;0.0;;1385.0;True;2022.0;1385.0;437.0;both;1385.0;437.0
0911632E;Lycée;Lycée René Cassin;17 rue Jean Moulin;91290.0;Arpajon;48.58009042813943, 2.2447813766054168;1.0;1.0;0.0;;1359.0;True;2022.0;1359.0;452.0;both;1359.0;452.0
0750648X;Lycée;Lycée Victor Hugo;27 rue de Sévigné;75003.0;Paris;48.85751187081702, 2.363169676401168;1.0;1.0;0.0;;484.0;True;2022.0;484.0;174.0;both;484.0;174.0
0131320P;Lycée;Lycée Sainte-Catherine de Sienne;20 rue Mignet;13100.0;Aix-en-Provence;43.5304262568344, 5.450930525268522;1.0;0.0;0.0;;201.0;True;2022.0;201.0;78.0;both;201.0;78.0
0782556E;Lycée;Lycée polyvalent Léonard de Vinci;2 boulevard Hector Berlioz;78100.0;Saint-Germain-en-Laye;48.89145201051931, 2.0638646686638684;1.0;1.0;1.0;;589.0;True;2022.0;440.0;156.0;both;440.0;156.0
0690540M;Lycée;Lycée Notre-Dame de Bellegarde;22 avenue Gambetta;69250.0;Neuville-sur-Saône;45.870497213619096, 4.841877076437331;1.0;0.0;0.0;;711.0;True;2022.0;711.0;255.0;both;711.0;255.0
0780422K;Lycée;Lycée François Villon;Rue Salvador Allende;78130.0;Les Mureaux;48.97699910971362, 1.922362889113734;1.0;1.0;0.0;;1212.0;True;2022.0;1212.0;463.0;both;1212.0;463.0
0920889S;Lycée;Lycée Sainte-Geneviève;19 rue de la Station;92600.0;Asnières-sur-Seine;48.90786604728012, 2.283993031617917;1.0;0.0;0.0;;590.0;True;2022.0;590.0;206.0;both;590.0;206.0
0940116R;Lycée;Lycée Eugène Delacroix;5 rue Pierre et Marie Curie;94700.0;Maisons-Alfort;48.810789057415114, 2.4259112918900176;1.0;1.0;0.0;;1188.0;True;2022.0;1188.0;410.0;both;1188.0;410.0
0221673Z;Lycée;Ecole Saint-Ilan;52 rue Saint Ilan;22360.0;Langueux;48.50763827013939, -2.7039705607746347;0.0;1.0;1.0;;;True;;;;left_only;646.0;146.0
0630018C;Lycée;Lycée général Blaise Pascal;36 avenue Carnot;63037.0;Clermont-Ferrand;45.77527763699142, 3.09415000234277;1.0;0.0;0.0;;977.0;True;2022.0;977.0;369.0;both;977.0;369.0
0280021W;Lycée;Lycée polyvalent Edouard Branly;29 avenue Kennedy;28100.0;Dreux;48.73089785965829, 1.3783688238619873;1.0;1.0;1.0;;1584.0;True;2022.0;1329.0;461.0;both;1329.0;461.0
0800001S;Lycée;Lycée Boucher de Perthes;1 rue Paul Delique;80120.0;Abbeville;50.10264738349507, 1.8422749239992913;1.0;1.0;0.0;;1198.0;True;2022.0;1198.0;447.0;both;1198.0;447.0
0350028R;Lycée;Lycée Bréquigny;7 avenue Georges Graff;35205.0;Rennes;48.08457249925098, -1.688419551002567;1.0;1.0;0.0;;2074.0;True;2022.0;2074.0;619.0;both;2074.0;619.0
0352235P;Lycée;Lycée René Cassin;2 les Batailles;35162.0;Montfort-sur-Meu;48.142639214545085, -1.9633096027299743;1.0;1.0;0.0;;1029.0;True;2022.0;1029.0;362.0;both;1029.0;362.0
0561641E;Lycée;Lycée polyvalent Marcellin Berthelot;Avenue Roland Garros;56231.0;Questembert;47.66287776789056, -2.461879472901478;1.0;1.0;1.0;;540.0;True;2022.0;437.0;155.0;both;437.0;155.0
0010819K;Lycée;Lycée d'enseignement général, technologique et professionnel agricole Les Sardières;79 route de Jasseron;1000.0;Bourg-en-Bresse;46.21323048752465, 5.256939531818341;1.0;1.0;1.0;;;True;;;;left_only;646.0;207.0
0100734U;Lycée;Lycée agricole privé Sainte-Maure;105 route de Mery sur Seine;10150.0;Sainte-Maure;48.35018161145261, 4.054592695326445;1.0;1.0;1.0;;;True;;;;left_only;646.0;207.0
0100735V;Lycée;Lycée agricole Charles Baltet;Route de Viélaines;10120.0;Saint-Pouange;48.23715582874515, 4.047859456697001;0.0;1.0;1.0;;;True;;;;left_only;646.0;146.0
0120867C;Lycée;Lycée agricole privé François Marty;348 chemin du Mas de Castanié;12200.0;Monteils;44.27071902008146, 1.9959175633840847;1.0;1.0;1.0;;;True;;;;left_only;646.0;207.0
0331501C;Lycée;Lycée Sainte-Marie Bastide;45 rue de Dijon;33072.0;Bordeaux;44.84301287184102, -0.5520789557158561;1.0;1.0;0.0;;936.0;True;2022.0;936.0;308.0;both;936.0;308.0
0760005T;Lycée;Lycée Thomas Corneille;97 avenue André Maurois;76360.0;Barentin;49.55715874035858, 0.9530323881355035;1.0;1.0;0.0;;1083.0;True;2022.0;1083.0;380.0;both;1083.0;380.0
0350801F;Lycée;Lycée Jean-Paul II;2 rue Antoine de St Exupéry;35762.0;Saint-Grégoire;48.15986449029303, -1.6749995885276903;1.0;0.0;0.0;;720.0;True;2022.0;720.0;268.0;both;720.0;268.0
0120024L;Lycée;Lycée général et technologique Alexis Monteil;14 rue Carnus;12034.0;Rodez;44.356964660356816, 2.5715899548398493;1.0;1.0;0.0;;960.0;True;2022.0;960.0;288.0;both;960.0;288.0
0330029C;Lycée;Lycée Nicolas Brémontier;152 cours de l'Yser;33800.0;Bordeaux;44.82398898745547, -0.570333266630794;1.0;1.0;0.0;;547.0;True;2022.0;547.0;165.0;both;547.0;165.0
0311133N;Lycée;Lycée général et technologique privé le Caousou;42 avenue Camille Pujol;31079.0;Toulouse;43.59989376136917, 1.4608197081090182;1.0;0.0;0.0;;599.0;True;2022.0;599.0;220.0;both;599.0;220.0
0561607T;Lycée;Lycée Victor Hugo;26 avenue François Mitterrand;56704.0;Hennebont;47.808016141945025, -3.2628297838788787;1.0;1.0;0.0;;836.0;True;2022.0;836.0;307.0;both;836.0;307.0
9730364H;Lycée;Lycée général technologique et professionnel agricole de Macouria;Avenue Henri Kong;97355.0;Macouria;5.038022594299642, -52.56432189189918;0.0;1.0;1.0;;;True;;;;left_only;646.0;146.0
0622807P;Lycée;Lycée polyvalent hôtelier;Avenue du Château;62520.0;Le Touquet-Paris-Plage;50.51765040985414, 1.5959796093389416;0.0;1.0;1.0;;234.0;True;2022.0;109.0;0.0;both;109.0;-31.0
0850025R;Lycée;Lycée Pierre Mendès France;Boulevard Arago;85021.0;La Roche-sur-Yon;46.67071876469693, -1.4447953483219604;1.0;1.0;0.0;;1055.0;True;2022.0;1055.0;270.0;both;1055.0;270.0
0573281G;Lycée;Lycée de la communication;3 boulevard Dominique François Arago;57070.0;Metz;49.101181388281944, 6.22204984227872;1.0;1.0;0.0;;1056.0;True;2022.0;1056.0;367.0;both;1056.0;367.0
0110669T;Lycée;Lycée général et technologique agricole Charlemagne;route de Saint Hilaire;11000.0;Carcassonne;43.197302149085196, 2.3549402545486333;1.0;1.0;1.0;;;True;;;;left_only;646.0;207.0
0312093G;Lycée;Lycée général et technologique international Victor Hugo;Boulevard Victor Hugo;31773.0;Colomiers;43.61591636828388, 1.3082105400373223;1.0;1.0;0.0;;1294.0;True;2022.0;1294.0;474.0;both;1294.0;474.0
0312696M;Lycée;Lycée général Pierre Bourdieu;Avenue de Villaudric;31620.0;Fronton;43.834565378736535, 1.400993342349287;1.0;0.0;0.0;;1032.0;True;2022.0;1032.0;441.0;both;1032.0;441.0
0590149S;Lycée;Lycée polyvalent Pierre Forest;Boulevard Charles de Gaulle;59605.0;Maubeuge;50.28194015619967, 3.9801699263669823;1.0;1.0;1.0;;1220.0;True;2022.0;1135.0;380.0;both;1135.0;380.0
0691678Z;Lycée;Institut Sandar La Salle;392 chemin de la Sablière;69579.0;Limonest;45.834671732472216, 4.768763488886686;1.0;1.0;1.0;;;True;;;;left_only;646.0;207.0
0141796B;Lycée;Lycée Salvador Allende;15 rue Guyon de Guercheville;14201.0;Hérouville-Saint-Clair;49.20375942480952, -0.34606947873426214;1.0;1.0;0.0;;1054.0;True;2022.0;1054.0;345.0;both;1054.0;345.0
0421078U;Lycée;Lycée d'enseignement général, technologique et professionnel agricole de Roanne Chervé;route de Chervé;42120.0;Perreux;46.0257610857597, 4.107659566972007;1.0;1.0;1.0;;;True;;;;left_only;646.0;207.0
0741307U;Lycée;Lycée technologique privé Jeanne d'Arc;18 bis avenue Jules Ferry;74207.0;Thonon-les-Bains;46.37281682938603, 6.483360565952175;0.0;1.0;0.0;;144.0;True;2022.0;144.0;34.0;both;144.0;34.0
0381678T;Lycée;Lycée polyvalent privé Robin;place Saint-Pierre;38204.0;Vienne;45.52340385856063, 4.87088436278563;1.0;1.0;1.0;;1259.0;True;2022.0;850.0;293.0;both;850.0;293.0
0693044J;Lycée;Lycée Jean-Paul Sartre;93 avenue François Mitterrand;69675.0;Bron;45.737224135089086, 4.920177446026666;1.0;1.0;0.0;;1572.0;True;2022.0;1572.0;555.0;both;1572.0;555.0
0380089R;Lycée;Lycée polyvalent Portes de l'Oisans;960 avenue Aristide Briand;38220.0;Vizille;45.067500887743286, 5.769669884644585;1.0;1.0;1.0;;1248.0;True;2022.0;897.0;302.0;both;897.0;302.0
0271580W;Lycée;Lycée André Malraux;59 avenue François Mitterrand;27600.0;Gaillon;49.16712873562228, 1.3461696575495707;1.0;1.0;0.0;;559.0;True;2022.0;559.0;210.0;both;559.0;210.0
0130049H;Lycée;Lycée polyvalent Rempart-Vinci;1 rue du Rempart;13007.0;Marseille;43.28895261589586, 5.365189974271439;1.0;1.0;1.0;;816.0;True;2022.0;402.0;130.0;both;402.0;130.0
0573227Y;Lycée;Lycée polyvalent Louis de Cormontaigne;12 place Cormontaigne;57010.0;Metz;49.124272493418516, 6.162839477015563;1.0;1.0;1.0;;1127.0;True;2022.0;847.0;334.0;both;847.0;334.0
0730013T;Lycée;Lycée général et technologique Vaugelas;8 rue J P Veyrat;73006.0;Chambéry;45.56739472202638, 5.918630517699966;1.0;1.0;0.0;;1026.0;True;2022.0;1026.0;385.0;both;1026.0;385.0
0230020X;Lycée;Lycée Pierre Bourdan;Place Molière;23011.0;Guéret;46.171753409000786, 1.8713469135372802;1.0;1.0;0.0;;649.0;True;2022.0;642.0;200.0;both;642.0;200.0
0550025D;Lycée;Lycée des métiers de la productique, des automatismes et des énergies renouvelables Jean-Auguste Margueritte;13 place du Commandant Galland;55100.0;Verdun;49.1564706374459, 5.390409517049899;1.0;1.0;1.0;;1171.0;True;2022.0;1082.0;371.0;both;1082.0;371.0
0573326F;Lycée;Lycée polyvalent Louis Casimir Teyssier;23 rue Schellenthal;57230.0;Bitche;49.055790007520876, 7.420580536023104;1.0;1.0;1.0;;557.0;True;2022.0;447.0;154.0;both;447.0;154.0
0133474F;Lycée;Lycée polyvalent Marie Gasquet;38 rue des Electriciens;13012.0;Marseille;43.30491597308443, 5.4171935214377465;0.0;1.0;1.0;;349.0;True;2022.0;34.0;15.0;both;34.0;15.0
0460529A;Lycée;Lycée polyvalent Quercy Périgord;Avenue Roger Couderc;46200.0;Souillac;44.89549864359293, 1.4706205192961046;0.0;1.0;1.0;;283.0;True;2022.0;38.0;0.0;both;38.0;-54.0
0580076T;Lycée;Lycée technologique et professionnel privé Simone Dounon;5 rue Marcelin Berthelot;58200.0;Cosne-Cours-sur-Loire;47.41246078761385, 2.923519622094612;0.0;1.0;1.0;;205.0;True;2022.0;105.0;28.0;both;105.0;28.0
0890064L;Lycée;Lycée polyvalent privé Jeanne d'Arc;69 grande rue A Briand;89200.0;Avallon;47.487023618969054, 3.9071719617785456;1.0;0.0;1.0;;82.0;True;2022.0;50.0;20.0;both;50.0;20.0
0130143K;Lycée;Lycée polyvalent Paul Langevin;131 avenue Dr Fleming;13691.0;Martigues;43.42184514877187, 5.058986962453127;1.0;1.0;1.0;;1305.0;True;2022.0;1175.0;400.0;both;1175.0;400.0
